Time (sec),Sensor #1,Sensor #2,Sensor #3,Sensor #4,Sensor #5,Sensor #6
140,3.888888889,0.666666667,2.5,0,0.5,4.666666667
141,3.888888889,0.666666667,0.833333333,1,0,4.333333333
142,4.444444444,0.666666667,0.833333333,0,0,4.333333333
143,3.888888889,-0.333333333,0.833333333,-1,0.166666667,5
144,4.444444444,0.333333333,0.833333333,0.5,0,4.666666667
145,4.444444444,0.333333333,-2.5,0,0.166666667,4.666666667
146,4.444444444,0,-0.833333333,0.5,-0.166666667,5.333333333
147,4.444444444,1,1.666666667,0,-0.666666667,4.666666667
148,4.444444444,-0.333333333,0,0,0,4.666666667
149,6.111111111,0.666666667,0,-1.5,-0.166666667,5.666666667
150,5.555555556,0.333333333,0.833333333,1.5,0.5,5.333333333
151,4.444444444,-0.333333333,1.666666667,0,0.166666667,5.333333333
152,5,0.333333333,0,0,0.5,5
153,4.444444444,-1,1.666666667,0,0.166666667,5
154,3.888888889,0.333333333,0.833333333,0,0.166666667,5.666666667
155,5.555555556,1,0.833333333,-0.5,0.333333333,5.333333333
156,4.444444444,1,0,0.5,0,6.666666667
157,5,0,1.666666667,-0.5,0,5.333333333
158,3.888888889,0,2.5,0,0.166666667,6
159,5.555555556,0,-0.833333333,1,0.166666667,5.666666667
160,5,0.666666667,0,0,0,6
161,5,0.333333333,0.833333333,0,0,5.666666667
162,5.555555556,1,0,0.5,0.166666667,5.666666667
163,4.444444444,2,0.833333333,0,0.5,6.333333333
164,6.111111111,0.666666667,0.833333333,0.5,0.166666667,6
165,6.111111111,0.666666667,0.833333333,1,0,6
166,5.555555556,0.333333333,0.833333333,0.5,-0.166666667,6
167,5.555555556,0.666666667,1.666666667,0,0.333333333,5.666666667
168,5,1,0.833333333,-0.5,-0.5,5.666666667
169,3.888888889,0,0.833333333,1.5,0,6
170,6.111111111,0.666666667,0.833333333,0,0.333333333,6.666666667
171,5.555555556,0.666666667,0,0.5,0.5,6.333333333
172,6.666666667,1.666666667,0.833333333,0.5,0,6
173,6.111111111,1,1.666666667,-0.5,0,6
174,5,-0.333333333,1.666666667,-0.5,0,6
175,3.333333333,0.333333333,1.666666667,0.5,-0.166666667,7
176,6.111111111,2,1.666666667,0.5,0,6.666666667
177,6.111111111,1.333333333,1.666666667,-0.5,0.333333333,6.666666667
178,5.555555556,0,0.833333333,0,0.166666667,6.666666667
179,5.555555556,1,0.833333333,0.5,-0.166666667,6
180,6.666666667,1,0.833333333,-1,0.166666667,6.666666667
181,6.111111111,0.666666667,0.833333333,0,0.333333333,6.666666667
182,6.111111111,1.333333333,1.666666667,-1,0.166666667,5.666666667
183,6.111111111,1,0.833333333,0.5,0,6
184,5,0.666666667,3.333333333,0,0.666666667,6.666666667
185,6.111111111,0.666666667,0.833333333,0,0.166666667,7.333333333
186,6.666666667,0.666666667,-1.666666667,0.5,0.333333333,7.333333333
187,6.111111111,0.333333333,0.833333333,0.5,-0.166666667,6
188,6.111111111,1,1.666666667,1,0.166666667,7
189,6.666666667,0.666666667,1.666666667,0.5,-0.5,6.666666667
190,6.111111111,1,1.666666667,0.5,0.5,5.666666667
191,6.111111111,-1,1.666666667,1,0,6.666666667
192,6.111111111,0.666666667,0.833333333,1,0.166666667,6.666666667
193,6.666666667,1,0.833333333,1,0.166666667,7
194,6.111111111,1,1.666666667,1.5,0.166666667,7
195,6.111111111,0,0.833333333,1,-0.166666667,6.666666667
196,6.111111111,0.666666667,3.333333333,0.5,0.166666667,7.333333333
197,6.666666667,1.333333333,1.666666667,1,0,7
198,7.222222222,2,1.666666667,0.5,0.833333333,7
199,6.666666667,1,1.666666667,1,-0.166666667,6.666666667
200,7.222222222,1,2.5,0,0.5,7.333333333
201,8.333333333,0.666666667,1.666666667,0.5,0,7
202,6.666666667,0.666666667,1.666666667,1,-0.166666667,7.666666667
203,7.777777778,1,0.833333333,1.5,0,7
204,6.666666667,0.666666667,1.666666667,0.5,-0.333333333,7.666666667
205,6.666666667,1,0,2,0,8
206,7.222222222,1,0.833333333,1,0.166666667,7.333333333
207,6.666666667,0,1.666666667,1.5,0.166666667,7.666666667
208,6.666666667,1,3.333333333,1.5,0.666666667,7.666666667
209,7.777777778,0.666666667,1.666666667,1,0.333333333,7.333333333
210,7.222222222,0.666666667,0,1.5,-0.166666667,7.333333333
211,7.222222222,-1,0.833333333,1.5,0.333333333,7.666666667
212,6.666666667,0.333333333,4.166666667,1,0.166666667,7.666666667
213,7.222222222,1,2.5,2.5,0,6.666666667
214,7.222222222,0.666666667,1.666666667,0.5,0.5,8
215,7.222222222,0.666666667,2.5,1.5,0.166666667,7.333333333
216,5.555555556,0.666666667,1.666666667,1.5,0.5,7.666666667
217,7.777777778,0.333333333,1.666666667,0.5,0.166666667,7.666666667
218,7.222222222,1,1.666666667,2,0,8
219,7.222222222,1.333333333,2.5,1.5,0.166666667,7
220,7.777777778,1,2.5,1.5,-0.166666667,8
221,7.222222222,1.333333333,0,1.5,0,8
222,7.222222222,1,1.666666667,1,0.166666667,7.333333333
223,7.222222222,1.333333333,1.666666667,0,0,8.333333333
224,7.777777778,1.333333333,1.666666667,1,0.5,7.333333333
225,6.666666667,0.666666667,1.666666667,1.5,0.166666667,7
226,6.111111111,0.333333333,0.833333333,1.5,0.5,7.666666667
227,6.666666667,0.666666667,2.5,1,0.166666667,8
228,7.777777778,1.333333333,2.5,1.5,-0.166666667,8.333333333
229,7.222222222,1.666666667,1.666666667,1,-0.5,9.333333333
230,7.222222222,1.333333333,3.333333333,2,0.166666667,9
231,6.666666667,0,2.5,1.5,0.166666667,7.333333333
232,7.222222222,1,1.666666667,1,0.166666667,8
233,7.222222222,0.666666667,4.166666667,1.5,0,8
234,6.666666667,0.666666667,2.5,1.5,0.166666667,7.666666667
235,6.666666667,1,2.5,1.5,0.166666667,7.666666667
236,7.222222222,0,1.666666667,2,0.166666667,7.666666667
237,8.333333333,0.333333333,2.5,0.5,0.166666667,8
238,7.222222222,1,1.666666667,1.5,0,7.666666667
239,7.777777778,0.666666667,2.5,2.5,0.333333333,7.666666667
240,8.333333333,1.666666667,0.833333333,1.5,0,8
241,8.888888889,1,2.5,0.5,0,7.666666667
242,7.222222222,1.333333333,2.5,1.5,0,8
243,7.777777778,0.666666667,2.5,1,0.166666667,8
244,9.444444444,0.666666667,0.833333333,0.5,-0.166666667,8.666666667
245,7.777777778,1,2.5,1.5,0.166666667,8
246,7.777777778,1.666666667,0.833333333,1.5,0.166666667,9
247,7.222222222,0.333333333,1.666666667,0.5,-1,6.333333333
248,7.777777778,1,2.5,0,-0.166666667,8
249,7.222222222,0.333333333,2.5,1.5,0.166666667,7.666666667
250,7.777777778,0.666666667,2.5,0,-0.333333333,9.333333333
251,8.333333333,2,2.5,1,-0.666666667,8
252,7.777777778,1,2.5,2,0.166666667,7.666666667
253,8.333333333,1,0.833333333,1.5,-0.333333333,7.666666667
254,8.333333333,1,2.5,2,0.166666667,7.333333333
255,7.777777778,1.666666667,2.5,1.5,0.5,8
256,7.777777778,1,2.5,2,-0.166666667,8
257,8.333333333,1.333333333,3.333333333,1,0.166666667,8
258,7.777777778,1.666666667,3.333333333,1,0.166666667,8.333333333
259,7.777777778,1,2.5,1.5,0.166666667,8
260,7.777777778,0,2.5,1.5,0.666666667,7.666666667
261,7.222222222,1,1.666666667,2.5,0,7.666666667
262,7.777777778,1.333333333,2.5,2,0.5,7.333333333
263,7.222222222,1,2.5,0.5,0.166666667,7.666666667
264,8.333333333,1,2.5,1.5,0.166666667,7.666666667
265,8.333333333,1,1.666666667,1.5,0,8.333333333
266,7.777777778,0.333333333,1.666666667,3.5,0.166666667,9
267,7.222222222,1,2.5,2.5,0.666666667,7.666666667
268,8.333333333,1,2.5,2,0.166666667,7.666666667
269,9.444444444,1,2.5,1.5,-0.5,8
270,6.666666667,1.333333333,3.333333333,2,-0.166666667,8.333333333
271,8.333333333,0.666666667,5,2.5,0,8
272,7.777777778,0.333333333,3.333333333,1.5,0.166666667,8.666666667
273,7.777777778,1.666666667,1.666666667,1.5,0.333333333,8
274,7.777777778,1,2.5,1,0,8
275,6.666666667,1.333333333,3.333333333,1.5,-0.166666667,8.666666667
276,8.333333333,0.666666667,0.833333333,1.5,0.333333333,8.333333333
277,7.777777778,1.666666667,2.5,1.5,0.166666667,7.666666667
278,7.777777778,0.666666667,2.5,2,0,8.666666667
279,8.888888889,1,2.5,2.5,0,8
280,8.888888889,1.333333333,2.5,1.5,0.333333333,8.333333333
281,8.333333333,0.666666667,3.333333333,2.5,0,7.333333333
282,6.666666667,1.666666667,4.166666667,1.5,0,8.333333333
283,8.333333333,2.666666667,2.5,2,0,7.666666667
284,8.888888889,1.333333333,1.666666667,2,0,8.333333333
285,9.444444444,1.333333333,1.666666667,2,0.833333333,9
286,9.444444444,1,3.333333333,2,0.166666667,9
287,8.333333333,0.666666667,3.333333333,1,0.166666667,8.333333333
288,8.333333333,1.333333333,5.833333333,0.5,0,7.666666667
289,8.333333333,1,3.333333333,2,0.166666667,8
290,8.333333333,1.666666667,3.333333333,2.5,0.833333333,8
291,7.777777778,1.333333333,2.5,1,0.333333333,8
292,8.333333333,1.333333333,4.166666667,2,0.166666667,9
293,8.888888889,1,4.166666667,1.5,0,8
294,8.333333333,0.666666667,3.333333333,1.5,0,8.333333333
295,8.888888889,1,2.5,1.5,0.166666667,7.666666667
296,8.333333333,1.333333333,3.333333333,2.5,0.333333333,8.666666667
297,8.333333333,1,2.5,1.5,0.333333333,8.666666667
298,8.333333333,1,2.5,2,0.166666667,9
299,8.333333333,1.333333333,3.333333333,2,0,8
