Time (sec),Sensor #1,Sensor #2,Sensor #3,Sensor #4,Sensor #5,Sensor #6
43,-1.666666667,2,-0.5,0,0,-0.25
44,-1.666666667,1,-0.75,0,-0.142857143,0
45,0,0,-0.75,0.454545455,0,0
46,0,2,-0.5,0,0,0.25
47,-1.666666667,2,-1,0.454545455,-0.142857143,-0.25
48,0,1,-0.5,0.909090909,0.285714286,0
49,-1.666666667,2,-0.25,0,-0.142857143,0
50,0,0,-0.75,1.363636364,0,0.25
51,0,2,-0.5,0.454545455,0,-0.25
52,0,1,-0.5,0.454545455,-0.142857143,0.5
53,-1.666666667,1,-0.5,0.454545455,-0.142857143,-0.25
54,-1.666666667,1,-0.5,0.454545455,-0.142857143,0
55,-1.666666667,1,-0.25,0.909090909,0,0.25
56,0,0,-0.75,-0.454545455,0,0
57,0,1,0,0,-0.142857143,0.75
58,-1.666666667,0,-0.75,-1.363636364,0,0
59,0,0,-0.25,0,0.142857143,-0.25
60,-1.666666667,0,-0.5,0,-0.142857143,-0.25
61,-1.666666667,2,-0.5,0.454545455,-0.285714286,0
62,-1.666666667,2,-0.5,0.454545455,-0.428571429,0.5
63,-1.666666667,3,-0.5,1.363636364,-0.285714286,0.25
64,0,2,-0.5,0.909090909,0,0
65,0,2,-0.5,0.454545455,-0.142857143,0
66,0,0,-1,0,0,0.5
67,0,1,-0.5,0.909090909,0.142857143,0.25
68,0,3,-0.5,0,-0.142857143,-0.75
69,-1.666666667,1,-0.75,0.454545455,-0.142857143,-0.5
70,0,1,-0.5,0.454545455,0,0.5
71,0,2,-0.5,0.454545455,0.142857143,0.25
72,0,-1,-0.25,0.909090909,0,-0.75
73,-1.666666667,1,-0.25,-0.454545455,-0.285714286,-1.25
74,-1.666666667,1,-0.5,0,0,-0.5
75,0,0,-0.5,0.454545455,0.142857143,0
76,0,1,-0.25,0.454545455,-0.142857143,-0.5
77,-1.666666667,0,-0.75,0.454545455,0,-0.25
78,-1.666666667,0,0,0,-0.285714286,-0.75
79,-1.666666667,0,-0.5,-0.454545455,-0.285714286,0
80,-1.666666667,0,-0.25,0,0,0.25
81,-1.666666667,2,-0.25,0,0.285714286,0.25
82,-1.666666667,2,-0.5,0,0.142857143,-0.5
83,-1.666666667,1,-0.25,-0.454545455,0,0
84,0,1,-0.25,1.363636364,0.142857143,-0.25
85,-1.666666667,1,-0.25,-0.909090909,0,0.25
86,-1.666666667,1,-0.25,0,0,-0.5
87,0,2,-0.25,0,-0.142857143,0
88,0,0,-0.25,-0.454545455,-0.142857143,0
89,-1.666666667,2,-0.5,0,-0.142857143,-0.25
90,0,1,0.25,0,0.142857143,0.5
91,0,-2,-0.25,0.454545455,0.142857143,-0.25
92,-1.666666667,1,0,0,-0.142857143,0
93,0,1,0,0,0.142857143,0
94,0,0,-0.25,0,-0.142857143,-0.25
95,0,0,-0.25,0.454545455,-0.142857143,0
96,0,1,0,0,-0.285714286,0.25
97,-1.666666667,0,0.25,1.363636364,-0.142857143,-0.25
98,0,2,0,0,-0.428571429,-0.25
99,0,0,0.25,0,-0.285714286,-0.25
100,0,1,0,0,0,-0.25
101,1.666666667,0,-0.25,0.454545455,0.142857143,0
102,0,2,0,0,-0.285714286,0
103,1.666666667,2,0,0,0.285714286,0
104,0,1,0.25,0,0,0
105,1.666666667,-1,0.25,0,0.142857143,0
106,1.666666667,1,0.25,-0.454545455,0.142857143,-0.5
107,1.666666667,1,0.25,1.818181818,0.285714286,-0.25
108,1.666666667,-1,0,-0.909090909,0.285714286,-0.25
109,3.333333333,0,0.5,-0.454545455,0.428571429,-0.5
110,0,1,0.25,-0.909090909,0.142857143,-0.25
111,1.666666667,0,0,0,0.285714286,-0.5
112,1.666666667,0,0.5,-0.454545455,0.714285714,0.25
113,1.666666667,0,0.25,0.454545455,0.857142857,0
114,0,1,0.25,-0.454545455,0.571428571,0.25
115,1.666666667,1,0.5,0,0.571428571,0
116,1.666666667,1,0.75,0.454545455,0.571428571,0.25
117,3.333333333,2,0.25,0.454545455,0.714285714,-0.25
118,1.666666667,1,0.5,0,0.714285714,0.25
119,3.333333333,1,0.5,0.454545455,0.714285714,0.5
120,3.333333333,1,0.5,0.454545455,0.714285714,0.5
121,3.333333333,2,0.5,0,0.857142857,0.5
122,1.666666667,1,0.5,1.363636364,1.142857143,1.25
123,1.666666667,1,0.75,0.909090909,1.142857143,0.75
124,3.333333333,1,0.75,0.909090909,0.714285714,0.75
125,3.333333333,0,0.75,1.818181818,1.285714286,0.5
126,3.333333333,2,1,0.909090909,1.428571429,1
127,1.666666667,0,0.75,2.272727273,1.428571429,1
128,3.333333333,0,0.75,1.363636364,1.285714286,1.25
129,3.333333333,1,0.75,1.363636364,1.428571429,1.75
130,1.666666667,1,0.75,0.909090909,1.714285714,1.5
131,3.333333333,2,0.5,0.909090909,1.714285714,2.75
132,3.333333333,0,1,3.181818182,1.857142857,1.75
133,3.333333333,0,1.25,2.272727273,1.857142857,1.75
134,3.333333333,2,0.75,2.727272727,1.857142857,1.75
135,3.333333333,2,1,3.636363636,1.857142857,2
136,5,2,1,2.727272727,2.142857143,1.75
137,5,3,0.75,4.545454545,1.857142857,2
138,3.333333333,1,1,3.636363636,2.285714286,2.75
139,5,1,1.25,2.727272727,1.714285714,2.25
140,6.666666667,2,1,4.090909091,2.142857143,2.75
141,5,2,1,5.454545455,2.285714286,2.75
142,3.333333333,2,0.5,5,2.714285714,2.75
143,5,1,1.25,3.181818182,2.285714286,2.25
144,5,2,1,4.545454545,2.428571429,2.5
145,5,2,1.25,5.454545455,2.428571429,2.75
146,5,2,1.25,5,2.714285714,3.5
147,6.666666667,2,1.5,5.909090909,2.428571429,3
148,6.666666667,0,1.25,5.909090909,2.428571429,3.5
149,5,0,1.5,5.909090909,2.571428571,3.75
150,5,1,1.5,6.363636364,2.714285714,3.75
151,5,1,1.25,8.181818182,3,3.5
152,5,0,1.5,7.272727273,2.714285714,5
153,6.666666667,2,1.25,7.272727273,2.571428571,4.5
154,6.666666667,2,1.5,7.272727273,2.714285714,3.25
155,6.666666667,0,1.25,7.272727273,3,4.5
156,6.666666667,2,1.5,7.727272727,3,4.25
157,5,2,1.5,7.727272727,3.142857143,4
158,6.666666667,0,1.75,7.272727273,3.571428571,4.25
159,6.666666667,1,1.75,7.727272727,3,4.5
160,8.333333333,2,1,8.181818182,3,4.5
161,6.666666667,3,1.75,8.181818182,3.571428571,4.5
162,8.333333333,1,1.75,8.636363636,3.285714286,4.5
163,6.666666667,1,1.5,7.727272727,3,4.75
164,8.333333333,2,1.5,8.636363636,3.714285714,4.75
165,8.333333333,2,1.75,8.181818182,3.285714286,4.75
166,8.333333333,2,2,9.090909091,3.571428571,4.75
167,6.666666667,2,1.75,8.636363636,3.285714286,5.75
168,6.666666667,3,1.75,9.545454545,3.428571429,5.25
169,8.333333333,2,2,10,3.714285714,5
170,8.333333333,1,2,10.45454545,3.714285714,5.5
171,8.333333333,1,2,9.545454545,3.285714286,5.75
172,10,1,1.75,10,3.714285714,5.5
173,8.333333333,2,2,10,3.857142857,6.25
174,10,1,2.25,9.545454545,3.714285714,6
175,8.333333333,2,2,10,3.571428571,5.75
176,10,1,1.75,10,3.285714286,6
177,10,2,2.25,10,3.857142857,6.5
178,10,3,2,10,3.857142857,6.25
179,10,1,1.75,10.90909091,3.857142857,5.5
180,10,1,2.25,10.90909091,3.714285714,6.25
181,10,2,2,10.90909091,4.142857143,5.25
182,10,1,2,10.90909091,4,6.25
183,10,2,2,10.90909091,3.571428571,6.25
184,11.66666667,2,2,10.45454545,4.142857143,6.25
185,10,2,2.25,11.81818182,4,6.75
186,10,2,1.75,12.27272727,4.142857143,6.75
187,10,2,2.25,11.36363636,4.285714286,7
188,10,1,2.25,10.90909091,3.714285714,6.25
189,10,1,2.25,13.18181818,4.142857143,6.25
190,11.66666667,1,2.25,10.45454545,4.285714286,6.75
191,10,-1,2.25,11.36363636,4.285714286,6.5
192,10,1,2.5,11.36363636,4.285714286,7
193,10,3,2.5,11.81818182,4.285714286,7.25
194,11.66666667,1,2.25,12.72727273,3.857142857,7
195,10,2,2.5,12.27272727,4.571428571,7.5
196,11.66666667,1,2.75,12.27272727,4.428571429,6.75
197,10,2,2.25,12.72727273,4.285714286,7.75
198,11.66666667,2,2.5,13.18181818,4.142857143,7.5
199,11.66666667,1,2.5,12.72727273,4.571428571,7.75
200,11.66666667,4,2.5,13.63636364,4.571428571,7.75
201,11.66666667,2,2.5,12.27272727,4.571428571,7.5
202,11.66666667,2,2.75,12.72727273,4.571428571,7.75
203,13.33333333,3,2.5,13.63636364,4.714285714,7.75
204,11.66666667,2,2.75,12.27272727,4.714285714,7.75
205,11.66666667,2,2.5,13.63636364,4.857142857,7.75
206,13.33333333,3,2.5,12.72727273,4.857142857,7.75
207,13.33333333,2,2.75,13.18181818,4.714285714,8.25
208,13.33333333,1,2.75,12.27272727,4.428571429,7.75
209,11.66666667,4,3,12.72727273,4.571428571,7.75
210,11.66666667,2,2.75,13.18181818,4.571428571,8.5
211,11.66666667,0,3.25,13.63636364,5,7.5
212,11.66666667,2,2.75,14.09090909,5,8
213,11.66666667,3,2.75,13.63636364,4.857142857,7.75
214,11.66666667,2,3,13.18181818,4.857142857,8.5
215,13.33333333,2,2.5,13.18181818,4.857142857,8
216,13.33333333,2,3,13.63636364,5,8.5
217,13.33333333,2,2.75,15,4.857142857,8.25
218,13.33333333,2,2.75,11.36363636,5,8.25
219,11.66666667,2,3.25,13.18181818,4.857142857,8
220,13.33333333,2,2.75,14.09090909,4.857142857,8.5
221,13.33333333,2,3.5,16.36363636,5.285714286,8.75
222,13.33333333,2,2.5,14.09090909,4.714285714,8.75
223,13.33333333,3,3.25,14.54545455,5.285714286,9
224,13.33333333,1,2.75,13.63636364,5,8.75
225,15,3,2.75,14.09090909,5.285714286,8.5
226,13.33333333,3,3,14.09090909,5.142857143,8.75
227,13.33333333,3,3,14.09090909,5,9
228,13.33333333,2,3,14.54545455,5.428571429,9
229,13.33333333,3,3,14.09090909,5.142857143,9
230,15,2,3,14.54545455,5.142857143,8.75
231,13.33333333,2,3,14.09090909,5,9
232,15,2,3,13.63636364,5,8.75
233,15,3,3,14.09090909,5.428571429,8.75
234,15,4,2.75,15,5.428571429,8.75
235,15,3,3,14.09090909,5.142857143,8.75
236,16.66666667,2,3.25,14.09090909,5.285714286,9
237,16.66666667,2,3,14.54545455,5.285714286,9
238,15,2,3,15,5.285714286,9.75
239,16.66666667,3,2.75,14.54545455,5.285714286,9.25
240,16.66666667,2,3,15,5.571428571,9.25
241,15,3,3.25,15.90909091,5.571428571,9.25
242,16.66666667,3,3.25,14.54545455,5.428571429,9.5
243,16.66666667,3,3.25,14.54545455,5,9.5
244,16.66666667,2,3.25,14.54545455,5.285714286,9.25
245,16.66666667,2,3.25,14.54545455,5.428571429,9
246,15,1,3.25,14.54545455,5.428571429,9.5
247,15,2,3.25,15,5.428571429,9
248,15,4,3.25,15,5.285714286,8.75
249,15,3,3.5,13.63636364,5.428571429,9.75
250,16.66666667,2,2.75,15,5.285714286,9.5
251,16.66666667,4,3.25,14.09090909,5.142857143,9.75
252,15,4,3.25,15,5,9.5
253,18.33333333,3,3.25,14.54545455,5.428571429,9.25
254,18.33333333,3,2.75,15.45454545,6,9.75
255,16.66666667,3,3.5,15.90909091,5.714285714,9.5
256,18.33333333,2,3.5,15,5.571428571,9
257,18.33333333,3,2.75,15,5.428571429,9.75
258,16.66666667,3,3.25,15.45454545,5.428571429,8.75
259,20,3,3.25,15,5.428571429,9.75
260,18.33333333,3,2.75,14.54545455,5.285714286,9.75
261,18.33333333,3,3,14.09090909,5.571428571,9.75
262,16.66666667,4,3.25,15.90909091,5.857142857,10
263,16.66666667,4,3.25,14.54545455,5.571428571,9.25
264,16.66666667,4,3.5,15.45454545,5.714285714,9.75
265,18.33333333,3,3.5,15,5.571428571,9.75
266,16.66666667,5,3.5,15,5.571428571,9.75
267,20,3,3.75,15,5.571428571,10.25
268,20,3,3.5,15,5.428571429,9.75
269,18.33333333,3,3.5,15,5.714285714,9.75
270,18.33333333,3,3.25,15.45454545,5.571428571,10
271,20,3,3.25,15,5.714285714,10
272,18.33333333,5,3.5,14.54545455,6,10.25
273,18.33333333,4,3.75,15.90909091,5.857142857,10
274,18.33333333,3,3.5,14.54545455,5.571428571,10
275,18.33333333,4,3.5,14.54545455,5.714285714,10
276,21.66666667,2,3.5,14.54545455,5.285714286,10
277,21.66666667,4,3.5,13.63636364,6,10.5
278,20,4,3.5,15.90909091,5.857142857,9.75
279,20,3,3.5,15,6,9.5
280,20,4,3.5,15.90909091,5.714285714,10.25
281,20,3,3.5,15.90909091,6,10.5
282,21.66666667,3,3.5,14.54545455,5.428571429,10.75
283,21.66666667,3,3.25,15.45454545,5.714285714,10.25
284,20,4,3.5,14.09090909,6.142857143,10.25
285,21.66666667,5,3.5,15.45454545,5.857142857,10.25
286,21.66666667,3,3.25,16.36363636,5.857142857,10.5
287,20,4,3.5,14.09090909,5.571428571,10.25
288,20,5,3.75,15,5.857142857,10.25
289,20,3,3.5,15.45454545,6,9.5
290,21.66666667,3,3.75,13.63636364,6,10.5
291,21.66666667,2,3.25,15,5.857142857,10.5
292,21.66666667,4,3.25,15.90909091,5.857142857,10.75
293,21.66666667,3,3.75,15,6.142857143,10.5
294,21.66666667,4,3.75,15,5.857142857,10.25
295,20,4,3.5,15,5.857142857,11
296,21.66666667,4,3.75,15,6.142857143,10.5
297,23.33333333,3,3,15.45454545,5.857142857,10.75
298,21.66666667,3,3.75,15,6,10.5
299,20,5,3.5,14.54545455,6,10.5
