Time (sec),Sensor #1,Sensor #2,Sensor #3,Sensor #4,Sensor #5,Sensor #6
40,-1.8,0,-1,0.454545455,0.4,0.212765957
41,0,0.833333333,-1,-0.909090909,0.4,-0.638297872
42,-3.6,-3.333333333,-1,0,0.8,0.425531915
43,0,-1.666666667,-1,0.454545455,0.8,0.212765957
44,-1.8,-0.833333333,-0.5,0.454545455,0,0.638297872
45,-1.8,0,-0.5,0.454545455,0.8,0.425531915
46,-1.8,-0.833333333,-0.5,0.454545455,0.4,-0.212765957
47,-3.6,-0.833333333,0.5,1.363636364,0.4,0.212765957
48,-1.8,-0.833333333,-0.5,0.454545455,-0.8,0.425531915
49,-1.8,-0.833333333,0,0.909090909,0.4,0.212765957
50,-1.8,0,-1,0,0,0.212765957
51,-7.2,0,0,0,0.4,0.425531915
52,-1.8,-0.833333333,-0.5,0,0.8,0.425531915
53,0,-0.833333333,-2,-0.909090909,0.4,0.212765957
54,0,0,0,0.909090909,0,0
55,0,-1.666666667,-1,0,0,-0.425531915
56,-1.8,-6.666666667,-1.5,0,0,0
57,-3.6,-0.833333333,-0.5,0.909090909,0,0
58,-1.8,0,0,0.909090909,0.4,0.425531915
59,3.6,0,0,0.909090909,-0.4,0.425531915
60,-1.8,1.666666667,0.5,-0.454545455,0.4,0.212765957
61,-1.8,0,-0.5,-0.909090909,0,0.638297872
62,-1.8,0,-0.5,0,0.4,0.212765957
63,0,-0.833333333,0,0.454545455,0.4,0.425531915
64,-1.8,-2.5,-0.5,-0.454545455,0.4,0.425531915
65,3.6,-0.833333333,-0.5,-0.909090909,0,0.212765957
66,0,0.833333333,-0.5,-0.909090909,-0.8,0.425531915
67,-1.8,-1.666666667,-0.5,-0.454545455,0,0.425531915
68,-1.8,0,-0.5,0,0.4,0.425531915
69,0,0,-1,0.454545455,-0.4,0.638297872
70,0,-0.833333333,-0.5,0,0.4,0.425531915
71,1.8,-0.833333333,-0.5,0.909090909,0.4,0.212765957
72,-1.8,0,0,0.454545455,0.4,-0.425531915
73,0,0,-1.5,0,0,0.212765957
74,-1.8,0,-0.5,0,1.2,0.425531915
75,0,-0.833333333,-0.5,0,0,0.638297872
76,3.6,-0.833333333,0,-0.909090909,0,0
77,-1.8,0,-1,0.909090909,0,0.212765957
78,0,0,0.5,-0.454545455,0.4,0
79,-3.6,0,0.5,0.454545455,0.8,0
80,0,0.833333333,0,0.454545455,-0.4,0.212765957
81,-1.8,0,-0.5,0.909090909,0,0.212765957
82,-1.8,-0.833333333,0,-0.454545455,-0.4,0
83,0,-0.833333333,-0.5,0,0,0.212765957
84,-1.8,-2.5,-0.5,0,0,-0.212765957
85,-1.8,-0.833333333,-1,0,0.4,0.212765957
86,-1.8,0.833333333,-0.5,-0.454545455,0,0.212765957
87,0,0,-0.5,-0.454545455,0,0.212765957
88,0,0.833333333,-0.5,-0.454545455,-1.2,0
89,0,-1.666666667,-0.5,0,0.4,0.212765957
90,-1.8,0,-0.5,0,0.4,0.425531915
91,0,0,0,-0.909090909,0.4,-0.212765957
92,0,-1.666666667,-0.5,0,0,0.212765957
93,0,0,-0.5,0.454545455,0,0.212765957
94,0,-0.833333333,-1.5,-0.454545455,0,0.425531915
95,0,0,-0.5,0.909090909,0,0.425531915
96,0,0.833333333,-1,0,0,0.425531915
97,0,-2.5,-2,0,0,0
98,0,0,-0.5,-1.363636364,0,0
99,-1.8,0,0,0,0,0
100,0,-0.833333333,0,-0.454545455,0.4,0.425531915
101,1.8,-0.833333333,-0.5,0.454545455,0.4,0.212765957
102,1.8,-0.833333333,-0.5,1.363636364,0.4,0.212765957
103,3.6,0,0,-0.454545455,0.4,0.212765957
104,3.6,0,0,0.454545455,0,0.212765957
105,3.6,0,0.5,0,0,0.425531915
106,0,-0.833333333,0,0.454545455,0.4,0.212765957
107,1.8,-1.666666667,-1,-0.454545455,0,0.212765957
108,3.6,-0.833333333,0,-0.454545455,0,-0.425531915
109,1.8,-0.833333333,0,0.454545455,0,0
110,1.8,-0.833333333,-1,0.909090909,0.4,0.425531915
111,3.6,0,-0.5,1.363636364,0.4,0.85106383
112,3.6,1.666666667,1,0.454545455,0,0.425531915
113,-3.6,0.833333333,0,-0.454545455,-0.4,0.212765957
114,0,0,0,0.454545455,0,0
115,3.6,-1.666666667,0,0,0.4,0.212765957
116,-1.8,0.833333333,-0.5,0,0.4,0
117,1.8,0,0.5,0.454545455,0,0.212765957
118,3.6,-1.666666667,-1,0.454545455,0,0.212765957
119,1.8,-0.833333333,0,0.909090909,0.4,0
120,5.4,0.833333333,0.5,2.272727273,-0.4,-0.425531915
121,0,0,0.5,1.363636364,0.4,0.212765957
122,0,0,0.5,0.909090909,0.4,-0.212765957
123,1.8,0.833333333,-1,0.454545455,0,0
124,-3.6,0.833333333,-0.5,0.909090909,0.8,0
125,0,0.833333333,0,0.909090909,0.4,0.638297872
126,-1.8,-2.5,0,0,0.4,0.212765957
127,3.6,2.5,1,0.909090909,0.4,0.212765957
128,1.8,0,1,1.363636364,1.2,0.212765957
129,1.8,0.833333333,-0.5,0.909090909,-0.4,0
130,1.8,0,0,0.454545455,0,0.425531915
131,1.8,0.833333333,0,0.454545455,0,0.212765957
132,1.8,0.833333333,1.5,1.363636364,0.8,0.212765957
133,7.2,0,-0.5,1.818181818,0.8,0.212765957
134,1.8,0.833333333,0.5,3.181818182,1.2,-0.212765957
135,5.4,0.833333333,0,0.909090909,0.4,0.212765957
136,1.8,0.833333333,0.5,2.272727273,0.8,0
137,1.8,0.833333333,0,1.363636364,0.8,0.212765957
138,3.6,0.833333333,0.5,1.818181818,0.4,0.212765957
139,5.4,0,-0.5,1.818181818,0.8,0.425531915
140,3.6,0,0.5,1.363636364,0.4,0.212765957
141,1.8,2.5,-1,2.272727273,1.2,0.212765957
142,1.8,0.833333333,0.5,2.272727273,1.2,0.638297872
143,5.4,0,0.5,1.818181818,0.8,0.425531915
144,3.6,1.666666667,0.5,2.272727273,0.4,0.212765957
145,3.6,0,1,0.909090909,0.8,0.425531915
146,3.6,0,0.5,1.818181818,1.2,0.425531915
147,1.8,0.833333333,-0.5,2.727272727,0.8,1.489361702
148,5.4,0.833333333,1,2.272727273,0.4,0.638297872
149,3.6,0,-0.5,2.272727273,0.4,1.063829787
150,7.2,0,0,1.818181818,0.8,0.638297872
151,1.8,2.5,1,2.272727273,1.2,0.425531915
152,3.6,0.833333333,-1,3.181818182,1.2,0.638297872
153,1.8,1.666666667,1,3.181818182,0.8,0.85106383
154,3.6,3.333333333,0,2.727272727,1.2,0.85106383
155,5.4,0.833333333,0.5,2.727272727,1.2,0.638297872
156,3.6,-0.833333333,1,1.818181818,1.2,0.425531915
157,5.4,3.333333333,0.5,3.181818182,1.2,1.063829787
158,3.6,0.833333333,0.5,3.181818182,0.8,1.276595745
159,3.6,2.5,1.5,2.727272727,1.2,1.70212766
160,3.6,0.833333333,1,3.636363636,1.6,1.70212766
161,5.4,0.833333333,0,3.636363636,0,0.85106383
162,3.6,-0.833333333,0.5,4.090909091,1.6,1.276595745
163,5.4,0.833333333,0,3.636363636,1.6,1.489361702
164,3.6,0.833333333,1,4.090909091,2,1.276595745
165,5.4,0,1.5,4.090909091,1.6,1.489361702
166,1.8,0.833333333,1,3.636363636,1.6,1.276595745
167,3.6,0.833333333,0.5,3.636363636,2.4,1.063829787
168,3.6,2.5,1,4.545454545,2.8,1.70212766
169,7.2,0.833333333,1,4.545454545,2,1.489361702
170,7.2,-0.833333333,0.5,4.090909091,2,1.914893617
171,3.6,0.833333333,1,5,1.6,2.127659574
172,3.6,1.666666667,0.5,4.090909091,1.6,1.489361702
173,7.2,2.5,0.5,5,1.6,2.127659574
174,5.4,0.833333333,0.5,4.545454545,2.4,1.70212766
175,5.4,0.833333333,0,4.545454545,2.4,2.127659574
176,5.4,0.833333333,1,4.545454545,2,2.127659574
177,5.4,0.833333333,0.5,4.090909091,2,2.127659574
178,7.2,1.666666667,0.5,5.454545455,2,2.340425532
179,7.2,1.666666667,0.5,5,2.8,2.340425532
180,7.2,2.5,1,5.909090909,2.8,2.553191489
181,7.2,0.833333333,1,5,3.2,2.553191489
182,5.4,0.833333333,1.5,5,2,2.553191489
183,7.2,3.333333333,1,5,2.4,2.765957447
184,9,0.833333333,0.5,5.909090909,2.8,2.765957447
185,7.2,1.666666667,1,5.909090909,2.4,2.765957447
186,3.6,2.5,1,5.454545455,2.4,3.191489362
187,3.6,1.666666667,1,5,2.4,2.765957447
188,5.4,1.666666667,-0.5,6.363636364,2,3.191489362
189,7.2,1.666666667,1,6.363636364,3.6,3.191489362
190,7.2,-0.833333333,1.5,5.909090909,3.2,3.404255319
191,9,3.333333333,-0.5,6.818181818,2.8,2.978723404
192,7.2,1.666666667,1.5,6.363636364,2.4,3.829787234
193,1.8,0.833333333,1.5,6.363636364,3.2,3.617021277
194,5.4,1.666666667,1,6.363636364,3.2,2.978723404
195,9,3.333333333,1,6.363636364,1.6,3.829787234
196,9,-0.833333333,1,7.272727273,2.8,3.404255319
197,3.6,1.666666667,2,5.909090909,3.2,3.404255319
198,7.2,0.833333333,2,7.272727273,3.2,3.829787234
199,9,1.666666667,2,7.727272727,2.8,3.617021277
200,10.8,0,1.5,7.272727273,3.2,3.829787234
201,9,0.833333333,1.5,7.272727273,3.2,3.617021277
202,9,1.666666667,1.5,7.272727273,3.2,3.617021277
203,7.2,2.5,1,7.272727273,3.2,3.829787234
204,7.2,1.666666667,2,7.727272727,3.6,4.468085106
205,9,2.5,3,7.727272727,4,4.042553191
206,9,2.5,2,7.727272727,4.4,4.042553191
207,7.2,5,1.5,8.181818182,2.8,4.255319149
208,10.8,0.833333333,1.5,8.181818182,3.6,4.255319149
209,1.8,1.666666667,1,8.636363636,4.4,4.255319149
210,10.8,-0.833333333,1.5,8.181818182,4.4,4.468085106
211,7.2,0.833333333,0.5,9.090909091,4.8,4.042553191
212,14.4,1.666666667,3.5,8.636363636,4,4.042553191
213,5.4,2.5,0,9.090909091,4,4.255319149
214,10.8,2.5,1.5,9.545454545,4,4.468085106
215,9,2.5,2,9.545454545,4.4,4.468085106
216,7.2,2.5,1,9.545454545,4,4.255319149
217,5.4,0,2.5,10.45454545,4,4.468085106
218,7.2,2.5,1.5,10,4.4,4.893617021
219,9,2.5,0.5,9.545454545,4,4.680851064
220,9,1.666666667,1.5,10.45454545,4.8,4.893617021
221,9,2.5,2,10.90909091,4.4,4.680851064
222,9,3.333333333,1.5,10,4.8,4.680851064
223,9,3.333333333,2.5,10.90909091,4.4,4.680851064
224,9,2.5,1,10.45454545,4,4.680851064
225,10.8,3.333333333,1,10.90909091,4.4,4.893617021
226,9,0,1.5,12.27272727,5.6,5.106382979
227,14.4,2.5,1,11.36363636,4.4,4.680851064
228,9,2.5,1.5,9.545454545,4.4,4.893617021
229,9,1.666666667,1.5,10.90909091,4.8,4.680851064
230,10.8,2.5,1.5,11.36363636,4.4,5.106382979
231,18,3.333333333,2,11.81818182,5.2,5.319148936
232,14.4,2.5,2,11.81818182,5.6,5.319148936
233,10.8,2.5,2,11.36363636,5.6,4.893617021
234,10.8,2.5,2.5,11.36363636,5.2,5.319148936
235,10.8,1.666666667,2,11.81818182,5.2,4.893617021
236,9,2.5,2,10.90909091,5.2,5.106382979
237,9,1.666666667,2,11.81818182,5.6,5.106382979
238,14.4,4.166666667,2,11.36363636,5.6,5.744680851
239,12.6,4.166666667,1.5,12.27272727,5.6,5.531914894
240,9,2.5,1.5,11.36363636,6,5.531914894
241,12.6,5,2,11.81818182,5.6,5.106382979
242,16.2,2.5,2.5,12.27272727,5.6,5.531914894
243,12.6,0.833333333,2,12.27272727,5.6,5.744680851
244,12.6,2.5,3,11.81818182,6,5.531914894
245,12.6,0,2.5,11.36363636,5.6,5.531914894
246,12.6,3.333333333,3,11.36363636,6,5.744680851
247,12.6,3.333333333,2,12.72727273,6.4,5.744680851
248,12.6,2.5,2.5,11.36363636,6.4,5.744680851
249,12.6,1.666666667,2.5,12.72727273,6.4,5.744680851
250,12.6,3.333333333,3,12.72727273,6,5.744680851
251,16.2,2.5,2.5,12.27272727,6.4,5.957446809
252,9,2.5,3,13.18181818,6.4,5.319148936
253,12.6,2.5,2.5,12.27272727,6.4,5.744680851
254,14.4,1.666666667,3,12.72727273,6.4,5.957446809
255,14.4,3.333333333,3,12.27272727,6.4,6.170212766
256,12.6,3.333333333,2.5,12.72727273,6.4,5.957446809
257,14.4,3.333333333,2.5,12.72727273,6.8,6.382978723
258,16.2,5,1.5,12.72727273,6.4,6.170212766
259,12.6,0.833333333,1.5,12.27272727,6.8,5.957446809
260,14.4,2.5,4,12.72727273,6.4,6.382978723
261,16.2,-0.833333333,3,13.63636364,6.8,6.170212766
262,12.6,3.333333333,3,12.72727273,7.2,5.957446809
263,14.4,4.166666667,3,12.27272727,6.8,5.957446809
264,14.4,4.166666667,3,12.27272727,6.8,6.170212766
265,18,3.333333333,2.5,11.81818182,6.4,6.595744681
266,16.2,4.166666667,3,11.81818182,7.2,6.595744681
267,18,5,3,12.27272727,8,6.170212766
268,18,4.166666667,3.5,12.27272727,7.6,6.382978723
269,18,3.333333333,3,12.27272727,7.6,6.382978723
270,16.2,4.166666667,2.5,13.63636364,6.8,6.595744681
271,12.6,3.333333333,2.5,12.27272727,7.2,5.957446809
272,16.2,3.333333333,3,11.81818182,6.8,6.382978723
273,16.2,4.166666667,4,11.81818182,6.8,6.382978723
274,12.6,4.166666667,3,12.27272727,7.6,6.808510638
275,9,5.833333333,3,12.27272727,8.4,6.595744681
276,18,5,3.5,12.72727273,8.4,6.808510638
277,14.4,4.166666667,3,12.27272727,6.8,6.382978723
278,16.2,3.333333333,4,12.27272727,7.6,6.382978723
279,16.2,1.666666667,3,12.27272727,8.4,6.595744681
280,19.8,3.333333333,3,12.72727273,7.6,6.170212766
281,19.8,0.833333333,4,13.63636364,7.6,6.170212766
282,21.6,2.5,3.5,11.81818182,6.8,6.808510638
283,12.6,4.166666667,3,12.72727273,8,6.808510638
284,16.2,4.166666667,3.5,12.27272727,8,6.595744681
285,14.4,4.166666667,3,10.90909091,8,7.021276596
286,16.2,3.333333333,2.5,12.27272727,8,6.382978723
287,18,3.333333333,3,12.72727273,7.2,6.808510638
288,16.2,4.166666667,4.5,10.90909091,7.6,6.382978723
289,10.8,4.166666667,3.5,12.27272727,8,7.021276596
290,21.6,4.166666667,3,12.27272727,7.6,7.234042553
291,16.2,3.333333333,3.5,12.27272727,8,6.808510638
292,18,4.166666667,4,11.81818182,8,6.808510638
293,19.8,5.833333333,3.5,11.81818182,8,7.021276596
294,19.8,5.833333333,3.5,11.81818182,8.4,7.021276596
295,18,4.166666667,3,11.81818182,7.6,7.234042553
296,16.2,4.166666667,3,12.27272727,7.6,7.234042553
297,19.8,5,2.5,12.72727273,8.8,7.021276596
298,19.8,5.833333333,3,12.27272727,8,7.234042553
299,18,3.333333333,3,12.27272727,8,7.234042553
