Time (sec),Sensor #1,Sensor #2,Sensor #3,Sensor #4,Sensor #5,Sensor #6
103,0,0,0,0.375,0.4,1
104,0,0,0.833333333,-0.25,0.4,1
105,1.2,0,0,0.5,0.4,1
106,-1.2,0,-0.833333333,0.375,0.8,1.5
107,1.2,0,0.833333333,0.125,0.4,1
108,0,0,0.833333333,0.375,0,2
109,1.2,-1.333333333,1.666666667,0.625,0,1.5
110,-2.4,-0.333333333,0.833333333,0.375,0,1.5
111,0,0.666666667,0.833333333,0.625,1.2,1
112,-1.2,1,1.666666667,0.25,0.4,2.5
113,1.2,-0.333333333,0,0.375,0.8,1.5
114,0,0.666666667,0,0.375,0,1
115,-2.4,-0.666666667,0,0,0.4,2.5
116,-2.4,0.333333333,1.666666667,0.25,0,1.5
117,-1.2,0,0.833333333,0.25,-0.4,2
118,0,0.333333333,1.666666667,0.375,0.4,2
119,0,1,1.666666667,0.375,-0.4,2
120,0,0,2.5,0.25,0.4,0.5
121,0,0,0,0.375,0.4,2.5
122,1.2,0.333333333,1.666666667,0.375,0.4,2.5
123,1.2,0.333333333,1.666666667,0.125,0.4,2
124,-1.2,0.666666667,2.5,0.375,0.4,2.5
125,0,0,1.666666667,0.375,0.4,3
126,0,0,2.5,0.5,-0.4,2
127,1.2,0.666666667,0.833333333,0.125,0,2.5
128,2.4,0.333333333,0.833333333,0.25,0,4.5
129,0,1,2.5,0.25,0,2
130,2.4,0.666666667,2.5,0.375,0,2
131,0,0.666666667,2.5,0.125,-0.8,4
132,0,0.333333333,3.333333333,0.375,0,3.5
133,1.2,0.333333333,1.666666667,0.375,-0.4,3.5
134,1.2,0.333333333,1.666666667,0.375,-0.4,3.5
135,0,0.333333333,3.333333333,0.25,-1.2,3.5
136,1.2,0.666666667,1.666666667,0.375,0.8,3
137,1.2,0.666666667,3.333333333,-0.125,0.4,3.5
138,2.4,0.666666667,3.333333333,0.25,0,3.5
139,2.4,0.333333333,2.5,0.125,0,4
140,2.4,0.333333333,3.333333333,0.5,0,4
141,1.2,0,3.333333333,0.25,0,3.5
142,2.4,1.666666667,3.333333333,0.625,0.4,4.5
143,2.4,0.666666667,2.5,0.25,-1.2,3.5
144,4.8,0,4.166666667,0.25,-0.4,5
145,4.8,1.333333333,5,0.25,-0.8,4
146,1.2,1.333333333,3.333333333,0.25,0,5.5
147,2.4,1,3.333333333,0.375,-0.4,3
148,2.4,1,5,0.25,-0.4,4.5
149,3.6,1.333333333,3.333333333,0.375,0,4
150,3.6,1,4.166666667,0.375,0.8,6
151,1.2,1.333333333,3.333333333,0.375,-0.4,4.5
152,4.8,1,4.166666667,0.375,0,4.5
153,3.6,1,4.166666667,0.375,0,4
154,3.6,1.333333333,5,0.5,0,5.5
155,3.6,1.333333333,5,0.625,-0.4,6
156,3.6,1.333333333,4.166666667,0.375,-0.4,5
157,2.4,1.333333333,5,0.375,0.8,5.5
158,4.8,1.666666667,5,0.25,0.4,5.5
159,3.6,1.333333333,4.166666667,0.125,-0.8,5
160,6,1.666666667,4.166666667,0.5,0.4,6
161,3.6,1.666666667,5,0.375,-0.4,3.5
162,4.8,2.333333333,5.833333333,0.375,0,6
163,3.6,1.333333333,5.833333333,0.375,-0.8,6
164,6,1.666666667,5,0.375,0,5.5
165,3.6,1.666666667,5.833333333,0.375,0.4,5.5
166,4.8,2,6.666666667,0.375,-0.8,3.5
167,4.8,1.666666667,6.666666667,0.375,-0.4,6
168,6,2,5.833333333,0.375,0,6.5
169,4.8,1.666666667,6.666666667,0.5,-0.4,6
170,4.8,1.666666667,6.666666667,0.375,-0.4,6
171,4.8,2.333333333,6.666666667,0.5,-0.4,6
172,4.8,2.333333333,4.166666667,0.5,-0.8,6
173,2.4,2,7.5,0,-1.6,6
174,6,2,8.333333333,0.375,-0.8,7
175,2.4,3.333333333,6.666666667,0.375,-0.4,7
176,4.8,2.333333333,5,0.125,-0.8,6.5
177,6,2.666666667,10,0.5,-1.2,6.5
178,6,2.666666667,6.666666667,0.5,-2,6.5
179,4.8,2,7.5,0.75,-0.8,7
180,6,2.333333333,7.5,0.5,-0.8,6.5
181,7.2,2.666666667,9.166666667,0.375,-0.8,6.5
182,7.2,2.666666667,8.333333333,0.5,-1.2,7.5
183,6,2.333333333,7.5,0.625,-0.8,7.5
184,6,2.333333333,8.333333333,0.5,-0.8,7.5
185,7.2,2.333333333,8.333333333,0.375,0,7.5
186,6,3.333333333,9.166666667,0.5,0,7.5
187,7.2,1.333333333,8.333333333,0.5,-2.4,7.5
188,7.2,2.666666667,9.166666667,0.5,-2,7
189,9.6,3.666666667,10,0.5,-0.8,7.5
190,6,2,9.166666667,0.5,-0.4,8
191,3.6,3,9.166666667,0.625,-0.8,8
192,7.2,2.666666667,9.166666667,0.625,-2,6
193,8.4,3.333333333,9.166666667,0.5,-0.8,7.5
194,7.2,3,8.333333333,0.375,-0.8,8
195,7.2,2.666666667,9.166666667,0.5,-0.4,7.5
196,6,2.666666667,10,0.5,-0.4,7.5
197,9.6,3.333333333,10,0.5,-0.8,7.5
198,7.2,4,10,0.375,-1.6,8.5
199,8.4,3,10.83333333,0.5,-0.4,8
200,7.2,2.666666667,9.166666667,0.625,-0.8,9.5
201,9.6,3.333333333,10,0.625,-0.8,8.5
202,8.4,3.333333333,10.83333333,0.625,-0.4,8
203,7.2,4,10.83333333,0.625,-1.2,7
204,8.4,3,10,0.75,-0.8,8
205,9.6,3.666666667,10.83333333,0.75,-0.4,9
206,8.4,3.666666667,10.83333333,0.625,-0.4,8.5
207,9.6,3.666666667,10.83333333,0.375,-0.4,8.5
208,12,4,11.66666667,0.5,-0.8,7
209,8.4,3.333333333,10.83333333,0.625,-0.8,8.5
210,7.2,3.666666667,11.66666667,0.5,-0.4,11
211,9.6,3.666666667,12.5,0.625,-1.6,7.5
212,10.8,4,12.5,0.5,-0.8,7
213,10.8,3.666666667,12.5,0.75,-0.4,8.5
214,12,4,12.5,0.625,-0.4,9.5
215,9.6,3,12.5,0.375,-1.6,9.5
216,9.6,3.666666667,11.66666667,0.375,-0.4,10.5
217,10.8,4,11.66666667,0.625,0,8.5
218,9.6,4,12.5,0.625,0,9
219,13.2,4,10.83333333,0.25,-0.8,8.5
220,13.2,3.666666667,12.5,0.5,-0.4,8
221,10.8,4,13.33333333,0.5,0,8.5
222,13.2,3.666666667,14.16666667,0.625,-0.8,8
223,10.8,4,13.33333333,0.875,0.8,9
224,12,2.666666667,14.16666667,0.625,-0.4,10
225,10.8,4.333333333,15.83333333,0.625,-0.4,9.5
226,10.8,4.333333333,13.33333333,0.625,-0.4,9.5
227,12,4.333333333,13.33333333,0.625,-1.2,9.5
228,10.8,4,14.16666667,0.625,-0.4,10.5
229,15.6,4.333333333,13.33333333,0.625,0,9.5
230,10.8,4.666666667,14.16666667,0.75,-1.6,9
231,10.8,4.333333333,13.33333333,0.75,-1.2,10.5
232,10.8,4.333333333,14.16666667,0.625,0,9.5
233,10.8,4.666666667,15.83333333,0.625,-1.6,9.5
234,15.6,4.333333333,15,1.125,-0.8,9.5
235,12,4.333333333,15,0.875,-0.4,10
236,10.8,4.333333333,15.83333333,0.75,-0.8,9
237,12,4.666666667,13.33333333,0.75,-0.8,9.5
238,12,4.666666667,15,0.75,-0.4,10
239,10.8,4.666666667,14.16666667,0.625,-0.4,10
240,12,5,15,0.625,-1.2,9
241,13.2,4.333333333,12.5,0.75,-1.2,10
242,12,5,14.16666667,0.75,-0.8,10
243,12,4.333333333,14.16666667,0.75,0.4,10
244,12,4.666666667,15.83333333,0.875,-0.4,10.5
245,10.8,5,15.83333333,0.75,-1.2,10
246,12,5.666666667,14.16666667,0.875,-0.4,10
247,12,5,14.16666667,0.75,-0.4,11
248,9.6,4.333333333,15,0.75,0,10
249,12,4.666666667,15.83333333,0.75,0,10.5
250,12,4.666666667,15.83333333,0.875,-0.8,10.5
251,12,5,14.16666667,0.75,0,11
252,10.8,6,14.16666667,0.875,-0.4,11
253,12,4.333333333,15.83333333,1.125,-0.4,11
254,13.2,4.666666667,15,0.75,-0.8,10.5
255,14.4,5,15,0.75,-0.8,12
256,12,4.333333333,16.66666667,0.625,-1.2,10.5
257,12,5,16.66666667,0.75,-0.8,9
258,9.6,4.333333333,15.83333333,0.75,-0.8,9
259,12,4.666666667,15,0.625,-0.8,10.5
260,9.6,4.666666667,15.83333333,0.75,0,11
261,14.4,4.666666667,16.66666667,0.625,-0.8,12
262,13.2,5,16.66666667,0.75,-1.2,12
263,13.2,5,15.83333333,0.875,-0.8,11
264,13.2,4.333333333,15,0.625,-0.8,11
265,13.2,4.666666667,16.66666667,0.75,-2,10.5
266,13.2,5.333333333,16.66666667,0.875,-0.4,9.5
267,13.2,4.333333333,15.83333333,0.875,-0.8,11.5
268,10.8,5.333333333,14.16666667,1,0.8,11.5
269,13.2,5,16.66666667,1,-0.8,10
270,15.6,5,15.83333333,0.875,0,11
271,14.4,5.333333333,16.66666667,0.875,0.4,11
272,12,4.333333333,16.66666667,1,-1.2,11
273,13.2,4.666666667,17.5,0.5,-1.6,11.5
274,12,5.666666667,15.83333333,1,0,11.5
275,10.8,5.333333333,15.83333333,1.25,0,10.5
276,13.2,5,16.66666667,0.875,0,11
277,12,5,15.83333333,0.625,-0.8,11
278,10.8,5,15.83333333,1,-0.4,11
279,14.4,5.666666667,16.66666667,1,-1.2,11.5
280,14.4,5.333333333,17.5,1,-0.4,11
281,13.2,6,17.5,0.875,-1.2,11
282,13.2,5,15.83333333,0.875,0,11.5
283,12,5,17.5,1.125,0.4,12
284,14.4,5.666666667,17.5,0.75,-0.4,12.5
285,13.2,5,16.66666667,1.25,-0.4,10.5
286,15.6,5.333333333,16.66666667,0.875,-0.4,10.5
287,13.2,5.333333333,16.66666667,1.125,0.8,12
288,12,5,17.5,0.875,-1.2,11.5
289,13.2,5.333333333,17.5,0.5,-0.4,8.5
290,10.8,5.666666667,16.66666667,0.75,-1.6,12
291,12,5.333333333,16.66666667,0.75,0,12.5
292,13.2,5.333333333,17.5,0.875,0,11
293,13.2,5.333333333,17.5,0.875,-0.4,11.5
294,14.4,5,16.66666667,1.125,-0.4,11.5
295,12,5.333333333,17.5,1.25,-0.4,14
296,12,6,17.5,1.125,0,12
297,14.4,5,17.5,0.875,-0.8,11.5
298,12,5,17.5,0.875,-0.8,12.5
299,13.2,5.333333333,17.5,0.875,-0.4,11.5
