Time (sec),Sensor #1,Sensor #2,Sensor #3,Sensor #4,Sensor #5,Sensor #6
94,0.5,-1.2,-0.666666667,0,-0.5,-0.153846154
95,0,-1.2,0.333333333,-0.166666667,0.5,0.461538462
96,0.5,1.2,0.666666667,0,-1,-0.153846154
97,0.5,-3.6,0.333333333,0.166666667,-1,-0.153846154
98,0.5,0,-0.333333333,0,-0.5,0.307692308
99,0,0,0,0,0,0
100,0.5,1.2,0,0.166666667,0,-0.307692308
101,0,0,0,0,-0.5,-0.307692308
102,0,-1.2,0.333333333,0.166666667,-0.5,0.461538462
103,1,0,0.333333333,-0.166666667,0,0.615384615
104,0.5,2.4,0.666666667,-0.166666667,0.5,0.461538462
105,0,2.4,0,0,-0.5,0.307692308
106,0.5,-3.6,0.666666667,0.166666667,1,0.923076923
107,1,3.6,0.666666667,0,0.5,0.923076923
108,0,0,0.333333333,0,0.5,0.923076923
109,0.5,-2.4,0.666666667,-0.333333333,0.5,1.230769231
110,0.5,1.2,1,-0.166666667,0,1.076923077
111,0.5,0,0.666666667,0.5,1,0.923076923
112,0,0,1,0,-0.5,1.076923077
113,0,2.4,1,0,1,1.692307692
114,0.5,1.2,0.666666667,0.166666667,1,2.153846154
115,1,2.4,1.333333333,0.5,0.5,1.846153846
116,0.5,2.4,0.333333333,0.333333333,2,2
117,0.5,2.4,1.333333333,0.333333333,1,1.846153846
118,0,4.8,1,-0.166666667,2.5,2.153846154
119,-0.5,2.4,1.666666667,0.166666667,1,2
120,1,2.4,1.333333333,1,2,2.153846154
121,1,2.4,1.666666667,0.333333333,2.5,2.461538462
122,0.5,2.4,1.333333333,0.666666667,2.5,2.461538462
123,0.5,3.6,1.666666667,0.666666667,2,2.615384615
124,1,2.4,2.333333333,-0.166666667,3,2.769230769
125,1,4.8,2,0.666666667,2,2.923076923
126,1.5,6,1.666666667,0.5,2,2.769230769
127,1,3.6,2,0.5,1,2.923076923
128,0.5,3.6,2.333333333,1.5,4,2.769230769
129,1,2.4,1.666666667,1,3,3.230769231
130,1,6,2,1,4.5,3.692307692
131,1.5,3.6,2.333333333,1.166666667,3,3.384615385
132,2,6,2.666666667,1,4,3.692307692
133,1.5,6,2.333333333,1.166666667,6.5,3.692307692
134,1.5,6,2.333333333,1.333333333,3,3.384615385
135,1,3.6,2,1,4.5,3.538461538
136,2,6,2.666666667,1.333333333,4.5,4.153846154
137,0,4.8,2.333333333,1.666666667,4.5,3.846153846
138,1,6,2.666666667,1.333333333,4,4.153846154
139,1.5,4.8,2.333333333,1.833333333,5.5,4
140,3,4.8,3.333333333,1.833333333,5.5,4.153846154
141,2.5,6,3.333333333,1.333333333,5.5,4.153846154
142,2,7.2,3.333333333,1.5,5,4.307692308
143,1.5,6,3,1.666666667,5,4
144,0.5,7.2,3,2.333333333,7,4.923076923
145,2.5,6,3,2.166666667,6.5,4.769230769
146,0.5,7.2,2.666666667,2,6,4.769230769
147,1.5,4.8,2.666666667,2.333333333,8,4.769230769
148,2.5,6,3.333333333,2.5,6.5,5.076923077
149,3,9.6,3.333333333,2.333333333,6.5,4.615384615
150,1.5,6,3,2.666666667,7.5,4.923076923
151,2.5,4.8,3.333333333,2.333333333,7,4.769230769
152,2,4.8,3.333333333,2.666666667,8,5.384615385
153,2.5,7.2,3.666666667,2.333333333,6.5,5.076923077
154,2.5,2.4,3.333333333,2.833333333,8,5.384615385
155,3,7.2,3.333333333,2.5,5.5,5.230769231
156,2.5,6,3.333333333,2.5,9,5.538461538
157,3,9.6,3.333333333,2.333333333,8.5,5.538461538
158,3.5,9.6,3.666666667,3,9,5.384615385
159,3.5,9.6,4,3,8,5.538461538
160,3,7.2,3.333333333,3,9,5.538461538
161,2.5,7.2,3.333333333,3,10,5.538461538
162,3.5,8.4,3.333333333,3.666666667,10,5.692307692
163,3.5,6,3.666666667,3.166666667,10.5,5.846153846
164,2,8.4,3.333333333,3.5,9.5,5.846153846
165,3.5,8.4,4,3.333333333,10,5.846153846
166,3.5,4.8,4,3.5,9.5,6
167,4,10.8,3.666666667,3.5,9.5,6
168,4.5,10.8,3.666666667,3.5,11,6
169,4,8.4,3.666666667,3.833333333,10.5,6.153846154
170,4.5,9.6,4,3.833333333,10.5,6.153846154
171,3.5,8.4,4.333333333,3.666666667,10,6.153846154
172,4.5,8.4,4,3.666666667,11,6.615384615
173,3.5,9.6,4.333333333,3.833333333,11,6.461538462
174,4,8.4,4,3.5,10.5,5.692307692
175,4.5,12,4.333333333,3.833333333,10.5,6.307692308
176,4.5,8.4,4,4.166666667,11,6.461538462
177,4.5,10.8,3.666666667,4.166666667,11.5,6.307692308
178,5,8.4,4,3.5,11,6.153846154
179,4.5,9.6,4.333333333,4.166666667,11.5,6.615384615
180,5,9.6,4.333333333,4,12,6.615384615
181,4,10.8,4.666666667,4,11.5,6.615384615
182,5,9.6,4,3.833333333,11.5,6.461538462
183,5,12,4.333333333,4.166666667,13,6.923076923
184,5,9.6,4.333333333,4.166666667,12.5,7.076923077
185,5.5,10.8,4.333333333,4.333333333,13,6.923076923
186,5,10.8,4.333333333,4.166666667,11.5,6.769230769
187,4.5,12,4.333333333,4.166666667,12,6.769230769
188,5,10.8,4,4.5,12.5,6.923076923
189,4.5,13.2,4.333333333,4.166666667,13,6.769230769
190,5,12,4.333333333,4.5,12,6.769230769
191,4.5,9.6,3.666666667,4.666666667,13.5,7.076923077
192,5,9.6,4.333333333,4.333333333,14,7.076923077
193,5,7.2,4.666666667,4.833333333,14,7.076923077
194,5.5,12,4.333333333,4.666666667,14,7.076923077
195,5.5,9.6,4.333333333,4.666666667,13,7.230769231
196,5.5,10.8,4.666666667,4.833333333,12.5,7.076923077
197,6,13.2,4.666666667,4.5,13.5,7.230769231
198,5,12,4.333333333,5,14.5,6.769230769
199,5,12,4.666666667,4.833333333,15,7.230769231
200,6,10.8,4.666666667,5,14.5,6.923076923
201,7,12,4.666666667,5.166666667,15,7.230769231
202,5.5,10.8,4.666666667,4.833333333,13,7.076923077
203,7,12,4,5,13,7.692307692
204,6,12,5,4.833333333,14,7.538461538
205,6.5,12,4.666666667,4.666666667,16,6.923076923
206,6,12,4.666666667,4.666666667,15,7.230769231
207,6,8.4,4.666666667,4.833333333,15,7.692307692
208,6.5,12,5,5.333333333,16,7.538461538
209,6,12,4.666666667,4.833333333,14.5,7.538461538
210,6,8.4,5,5,14.5,7.384615385
211,6,10.8,5,5.166666667,15.5,7.538461538
212,6.5,16.8,4.333333333,5.166666667,15.5,7.538461538
213,6,13.2,5,5.166666667,14,7.538461538
214,6,12,4.666666667,5.333333333,15.5,7.692307692
215,6,7.2,4.666666667,5.166666667,15,7.692307692
216,6.5,14.4,4.666666667,4.666666667,13.5,7.692307692
217,6,12,4,5.166666667,16,7.846153846
218,6,9.6,4.333333333,5,16.5,8
219,6.5,13.2,5,5.166666667,16,7.384615385
220,6.5,10.8,5,5.5,17,7.692307692
221,7.5,13.2,5,5.166666667,15,7.230769231
222,6,12,5,5.166666667,16,7.846153846
223,6.5,13.2,5,5.333333333,16,8
224,6.5,13.2,5,5.333333333,15.5,8
225,6,10.8,5,5.166666667,16.5,8
226,6.5,12,5,5.166666667,17.5,7.846153846
227,6.5,10.8,5.666666667,5.166666667,16.5,8
228,7,16.8,4.666666667,5.666666667,17,8.307692308
229,7,14.4,5,5.5,17.5,8.153846154
230,6.5,15.6,4.333333333,5.666666667,17,8.769230769
231,5,13.2,4.666666667,5.166666667,18,8.153846154
232,7,12,4.666666667,5.333333333,17.5,8.153846154
233,6.5,13.2,5.666666667,5.5,17,8.153846154
234,6.5,13.2,4.666666667,5.5,17.5,8.307692308
235,7,13.2,4.333333333,5.5,18,8.461538462
236,8,12,5,5.5,17,8.153846154
237,6.5,14.4,5,5.333333333,17.5,8.461538462
238,7,13.2,5,5.333333333,17.5,8.307692308
239,7,12,5,5.833333333,18.5,8.307692308
240,7,14.4,5,5.333333333,18,8.307692308
241,6.5,16.8,5,5.5,17.5,8.153846154
242,6.5,13.2,5.333333333,5.5,17.5,8.153846154
243,7,15.6,5.333333333,5.5,18,8.307692308
244,7,15.6,5,5.333333333,18,9.230769231
245,6.5,14.4,6,5.5,19,8.461538462
246,7,13.2,5.666666667,5.166666667,17.5,8.307692308
247,8,14.4,4.666666667,5.333333333,18,8.153846154
248,7,14.4,4.333333333,5.5,18.5,8.615384615
249,8,14.4,5,5,19.5,8.307692308
250,7,14.4,5,5.666666667,17.5,8.615384615
251,7.5,18,5,5.666666667,19,8.769230769
252,8.5,14.4,5.333333333,6,18.5,8.461538462
253,7,15.6,5.333333333,5.833333333,18,8.615384615
254,7,14.4,5,6,17,8.769230769
255,7.5,15.6,5,5.833333333,18.5,8.461538462
256,7.5,14.4,5.333333333,5.5,18.5,8.615384615
257,7,10.8,5,5.333333333,18.5,8.307692308
258,7,14.4,5.333333333,5.666666667,18.5,8.615384615
259,8,12,5,6,19,8.615384615
260,7,16.8,5.333333333,5.666666667,20,8.923076923
261,7,14.4,5.333333333,5.666666667,19.5,8.615384615
262,7.5,19.2,5.333333333,5.833333333,19,8.923076923
263,7,15.6,5.333333333,5.5,20,8.769230769
264,6.5,16.8,5.333333333,5.666666667,19.5,8.923076923
265,7.5,13.2,5,5.5,20,8.923076923
266,7,15.6,6,5.833333333,18.5,8.615384615
267,8,14.4,5.333333333,5.166666667,19.5,8.461538462
268,7.5,14.4,5.333333333,5.5,19,8.923076923
269,7,14.4,5,5.666666667,20.5,8.923076923
270,7.5,16.8,5.333333333,5.833333333,19.5,8.923076923
271,7.5,15.6,5,6,19.5,9.076923077
272,7.5,13.2,5.333333333,5.833333333,20,8.923076923
273,7.5,15.6,5,5.5,19.5,8.769230769
274,6,16.8,5.333333333,5.5,20,9.230769231
275,7.5,15.6,5.333333333,5.666666667,19,9.230769231
276,7.5,15.6,5,5.5,19,8.923076923
277,7.5,18,5.333333333,5.5,19.5,8.923076923
278,7.5,15.6,5,5.833333333,20,9.076923077
279,6.5,14.4,5.666666667,6,19.5,9.076923077
280,7.5,15.6,5.666666667,5.5,21.5,9.230769231
281,8.5,15.6,5.333333333,5.833333333,20.5,8.923076923
282,7.5,15.6,5.333333333,5.833333333,19.5,8.923076923
283,7.5,12,5.666666667,5.833333333,20,9.076923077
284,7.5,15.6,5.333333333,5.666666667,19.5,8.769230769
285,7,16.8,5.666666667,5.833333333,21.5,9.230769231
286,8,14.4,5.333333333,5.666666667,19.5,9.076923077
287,7,15.6,5.666666667,6,20.5,9.230769231
288,8,16.8,5.666666667,5.333333333,20,9.230769231
289,9,15.6,5.666666667,6,20.5,9.230769231
290,8,16.8,5.666666667,5.166666667,19.5,9.384615385
291,7,15.6,5.333333333,5.166666667,19.5,8.923076923
292,7.5,18,4.666666667,5.666666667,19.5,8.615384615
293,7,15.6,5,5.333333333,19.5,9.076923077
294,7.5,14.4,5.333333333,5.666666667,20,9.230769231
295,7.5,12,5,5.833333333,21,9.384615385
296,7.5,15.6,4.666666667,5.5,20.5,9.384615385
297,8.5,14.4,5.333333333,6,18,9.230769231
298,8,18,5.333333333,5.833333333,20.5,9.230769231
299,7.5,15.6,5,5.666666667,21,9.384615385
