Time (sec),Sensor #1,Sensor #2,Sensor #3,Sensor #4,Sensor #5,Sensor #6
85,-1.5,-0.666666667,0,-1.2,0,-0.25
86,0,0,0.333333333,0,0,-0.25
87,-3,0,0,0,-0.333333333,-0.25
88,1.5,-0.666666667,0,-0.8,-0.333333333,-0.5
89,0,0.666666667,-1,-1.2,0.333333333,-0.5
90,0,0,0,0,0,-0.25
91,1.5,-2.666666667,-0.333333333,0,-0.333333333,-0.25
92,-3,-1.333333333,-0.333333333,-1.2,0,-0.5
93,0,-1.333333333,-0.333333333,0.8,0,0
94,-1.5,-1.333333333,-0.333333333,0,-0.666666667,-0.25
95,-1.5,0.666666667,0.333333333,-0.4,0.333333333,-0.5
96,0,-0.666666667,0.333333333,0,0,-0.5
97,-1.5,0,0.333333333,0.4,0.333333333,-0.25
98,-1.5,-0.666666667,0.666666667,0,0,-0.25
99,0,0,0,0,0,0
100,-3,0.666666667,0,0,0,-0.75
101,4.5,0.666666667,0,0,-0.333333333,-0.75
102,-1.5,-0.666666667,-1.333333333,0.4,0,-0.5
103,3,-1.333333333,0.333333333,0,-1.333333333,-1
104,3,0.666666667,-0.333333333,0.8,0,-0.5
105,1.5,0,0.333333333,0.8,0,-0.5
106,0,1.333333333,0.666666667,0,-0.333333333,-0.5
107,0,-0.666666667,0,0.8,-0.333333333,-0.5
108,1.5,0.666666667,0.333333333,1.2,-0.333333333,-0.25
109,-1.5,-0.666666667,0.333333333,1.2,-0.666666667,-1
110,1.5,-0.666666667,-0.333333333,0.8,-1,-0.75
111,1.5,0,0.333333333,0.8,0,-0.25
112,1.5,0.666666667,0.666666667,2,0.333333333,-0.25
113,3,0,0,0,0,-1
114,-1.5,0,0.333333333,1.6,0,-0.5
115,3,0.666666667,0.333333333,2,-0.666666667,-0.25
116,1.5,0.666666667,0,1.6,-0.333333333,-0.75
117,1.5,0.666666667,0.333333333,1.2,0,-0.75
118,0,0,0,2.8,-0.333333333,0
119,1.5,0,0,2,0.333333333,-0.25
120,4.5,0,0,2.4,0,-0.5
121,4.5,0,0,2.4,0,-0.25
122,1.5,0,0,3.6,-0.666666667,-0.25
123,6,0.666666667,0.666666667,2.8,0,-0.25
124,1.5,-1.333333333,0.333333333,2.4,-0.333333333,-0.5
125,4.5,-0.666666667,0.333333333,3.2,0,-0.25
126,3,-0.666666667,0.333333333,2.8,0,0
127,4.5,2.666666667,0.666666667,3.2,0.333333333,-0.25
128,4.5,2,0.666666667,3.2,-0.666666667,0
129,7.5,0,1,3.2,0,-0.25
130,1.5,0.666666667,0.666666667,3.6,0,-0.25
131,7.5,2,0.333333333,3.2,0,-0.75
132,6,-0.666666667,1.333333333,3.6,0.333333333,-0.25
133,1.5,0.666666667,0.666666667,3.2,0.333333333,-0.25
134,6,0,0.333333333,3.6,0.333333333,0
135,4.5,0.666666667,0.666666667,3.2,0.333333333,0
136,4.5,1.333333333,0.666666667,3.6,0.333333333,-0.25
137,6,0,0.666666667,3.6,0,-0.25
138,3,0.666666667,0.666666667,4.8,0.333333333,-1
139,7.5,0,1,3.6,0.333333333,-0.5
140,4.5,0.666666667,1,3.6,1.333333333,0
141,9,-0.666666667,0.666666667,4.8,-0.333333333,-0.25
142,6,0,0.666666667,4.4,-0.333333333,-0.25
143,4.5,0,1,4.4,0.666666667,-0.75
144,4.5,0.666666667,0.666666667,4.4,0.333333333,-0.75
145,7.5,-1.333333333,1,4.4,0.333333333,-0.25
146,7.5,0.666666667,0.333333333,4.8,0.666666667,0
147,6,1.333333333,1.333333333,4.8,0.666666667,0.25
148,7.5,1.333333333,1,6,1.333333333,0.25
149,7.5,1.333333333,0.666666667,5.6,0.666666667,-0.5
150,4.5,0,1,4.8,1,0.5
151,7.5,0.666666667,1.333333333,5.2,0.666666667,0.25
152,6,-0.666666667,0.666666667,4.4,0,0.25
153,7.5,0.666666667,1,6,1,0.25
154,6,0,1.333333333,5.6,1,0.5
155,6,1.333333333,0.666666667,5.2,1.333333333,0.25
156,7.5,0.666666667,1,4.4,1,0.5
157,9,2,0.666666667,5.6,1.333333333,0.5
158,7.5,0,0.666666667,4.8,1,0.75
159,9,1.333333333,1,6.8,1.333333333,0.25
160,9,1.333333333,1,5.2,0.666666667,0.75
161,6,0.666666667,1,6.4,1,0.75
162,9,2,0.333333333,6.4,1.333333333,0
163,7.5,1.333333333,1.333333333,5.6,1,0.5
164,6,0.666666667,0.333333333,6,1.666666667,0.75
165,9,0.666666667,1,5.6,1,0.75
166,9,0.666666667,1,6,0.666666667,0.75
167,9,2.666666667,1.333333333,5.6,1.333333333,0.75
168,4.5,1.333333333,1,6.4,1.666666667,1
169,7.5,0,1.666666667,6.4,1.666666667,1.25
170,9,-0.666666667,1,6.4,2,1.25
171,10.5,0.666666667,1,6,1.333333333,1.25
172,7.5,1.333333333,1.333333333,6,2,1
173,7.5,1.333333333,1.666666667,6.4,1.666666667,1.25
174,9,0,1.333333333,6,1.333333333,1.25
175,4.5,0.666666667,1.333333333,6.4,1,1.75
176,12,0.666666667,1.333333333,7.6,1.333333333,2
177,12,2.666666667,1.333333333,6,1.666666667,2.5
178,10.5,2,1,6,1.666666667,1.75
179,10.5,2,1.333333333,6.4,2,1.5
180,10.5,0.666666667,1.666666667,6,2,1.75
181,12,1.333333333,0.666666667,6.4,1.666666667,2
182,9,1.333333333,0.333333333,6.4,2,2
183,9,2.666666667,1,7.2,2.333333333,2
184,9,2.666666667,1.666666667,5.6,2.333333333,2.25
185,9,0.666666667,1.333333333,6.4,2.666666667,2.5
186,9,1.333333333,0.666666667,6.8,2.333333333,2.25
187,10.5,2,2,6.8,2,2
188,10.5,1.333333333,1.333333333,6.8,1.333333333,2.75
189,10.5,0.666666667,1,6.8,2.333333333,2.75
190,10.5,2,1.666666667,7.2,2.333333333,2.75
191,6,1.333333333,1.666666667,7.2,3,3
192,9,2.666666667,2,6.8,3,3.25
193,10.5,2,2,7.2,2.666666667,3
194,12,2,1.666666667,6.8,3,3.25
195,10.5,0.666666667,1.333333333,7.2,2.333333333,3.5
196,10.5,0.666666667,1.333333333,6.4,2.666666667,3.5
197,7.5,0.666666667,1.333333333,7.2,3,3.5
198,10.5,2,1.666666667,7.2,3,4
199,10.5,4,1.666666667,6.8,2.666666667,3.5
200,12,2.666666667,1.666666667,6.8,2.666666667,3
201,15,2,2,8,2.666666667,3
202,12,1.333333333,2.333333333,6.4,2.333333333,3.5
203,10.5,1.333333333,1,7.2,2.666666667,3.75
204,10.5,2,1.666666667,7.2,3,4
205,10.5,2.666666667,1.666666667,7.2,3,4
206,10.5,0.666666667,2,7.6,3.333333333,4.25
207,12,2.666666667,1.333333333,7.2,3.666666667,4.75
208,10.5,3.333333333,1.666666667,7.6,3,4.25
209,10.5,1.333333333,1.333333333,7.6,3,4
210,12,2.666666667,1.666666667,7.2,3,4.75
211,13.5,2.666666667,2,7.2,4.333333333,4.75
212,13.5,3.333333333,2,8,3.333333333,4.5
213,12,2.666666667,2.333333333,6,3.333333333,3.75
214,12,0.666666667,2,7.2,3.333333333,4.5
215,16.5,2,2.333333333,7.6,3,4.25
216,15,2,1.333333333,8,3.666666667,4
217,12,2,2.333333333,6,4,4.75
218,15,2.666666667,2.333333333,8.4,3.666666667,4.75
219,15,0.666666667,1.666666667,8,4.333333333,4.25
220,13.5,2.666666667,2,7.6,4,4.75
221,15,4,1.666666667,7.6,4,4.75
222,12,4,1.666666667,8.8,4.333333333,5
223,13.5,2,2.666666667,8,4,4.75
224,15,2.666666667,2.333333333,8,4,5
225,15,0.666666667,1.666666667,7.6,4,5.25
226,15,2.666666667,1.666666667,9.2,4.666666667,5.25
227,16.5,4,2,8.4,4.666666667,5.25
228,13.5,2.666666667,2.333333333,8,4,5.25
229,16.5,2.666666667,2,8.4,4,5.75
230,15,2,2.333333333,8.4,3.666666667,5.25
231,18,2.666666667,1.666666667,8.4,4,5.5
232,13.5,2.666666667,2,8,4,5.25
233,12,2,2,8.8,4.333333333,5.75
234,15,4,2,7.6,5,5.75
235,15,5.333333333,2.666666667,8.8,3.666666667,5.75
236,13.5,4,2.666666667,9.2,4.666666667,5.75
237,15,3.333333333,2.333333333,9.6,4.666666667,6
238,16.5,2.666666667,2.666666667,9.2,4.666666667,5.75
239,21,3.333333333,2.333333333,9.6,3.666666667,5.75
240,15,3.333333333,2,9.2,4.666666667,5.75
241,15,2.666666667,2.666666667,9.6,5,5.25
242,15,2.666666667,2,9.2,5.666666667,5.25
243,16.5,3.333333333,1,9.2,3.666666667,5.75
244,16.5,4,3.333333333,9.6,5.666666667,5.75
245,15,2.666666667,2.333333333,10,5,6.5
246,16.5,2.666666667,2.333333333,9.2,4.333333333,6
247,16.5,3.333333333,2.666666667,10,5,6
248,15,2.666666667,2.333333333,9.6,5.333333333,5.5
249,16.5,2.666666667,2.333333333,10,5.333333333,6.25
250,18,4,3.333333333,9.6,5,6.5
251,22.5,3.333333333,2.666666667,10,5.333333333,6
252,18,3.333333333,2.333333333,10.4,5.333333333,7.25
253,16.5,4,2.333333333,9.2,5.666666667,6
254,18,3.333333333,1.666666667,10,5,6.25
255,18,4,1.666666667,10.4,5.666666667,7
256,16.5,3.333333333,2,10.8,6,6.25
257,18,4,2.333333333,10.4,5.666666667,6.5
258,16.5,2,2.666666667,10.4,5.666666667,6.75
259,19.5,4.666666667,3.333333333,10.4,5,6
260,16.5,3.333333333,3,11.2,5.333333333,6.5
261,18,1.333333333,2,10.4,5.666666667,6.75
262,18,3.333333333,1.666666667,9.6,5.666666667,6.25
263,15,4,2.666666667,11.2,6.333333333,6.75
264,16.5,3.333333333,2,11.2,5.666666667,6.75
265,16.5,3.333333333,2.666666667,10.8,6.333333333,6.5
266,18,4,2.666666667,11.2,5.666666667,6.75
267,18,3.333333333,3,10.8,6.666666667,6.5
268,19.5,5.333333333,3,11.2,6.333333333,6.5
269,16.5,5.333333333,3,11.2,6.333333333,7.25
270,18,4,2.666666667,10.8,6.333333333,7.25
271,15,2.666666667,2.666666667,12,6.333333333,7.5
272,21,4,2.333333333,10.8,6,6.75
273,18,3.333333333,3,11.2,6.333333333,7
274,18,4,3,10.4,6.333333333,7
275,21,2,3,10.8,6.666666667,7.25
276,16.5,4,3,11.2,7,7.25
277,19.5,4.666666667,3.333333333,11.6,7,7.25
278,18,4.666666667,3.666666667,11.6,7,7.25
279,22.5,4.666666667,3.333333333,11.6,6.333333333,7.25
280,16.5,4,3,11.6,6.666666667,7.5
281,21,3.333333333,3,12.4,6,7
282,19.5,3.333333333,2.666666667,12,6.666666667,7
283,19.5,4.666666667,3,11.2,6.333333333,7
284,21,5.333333333,3,12.4,7.333333333,7.5
285,21,4,3.333333333,12.8,6.666666667,7.5
286,21,4,2.666666667,10.8,7,7.5
287,21,4,2.333333333,12,7,7.25
288,21,4.666666667,3,12,7,7.25
289,21,3.333333333,3.333333333,10.8,7,7.5
290,22.5,4,3,12.4,7,6.75
291,19.5,4,3.333333333,12,7.333333333,7.75
292,19.5,5.333333333,3.333333333,12,7.333333333,7.5
293,21,6,3.666666667,12,7,7.25
294,21,4.666666667,3.333333333,11.6,7,7.75
295,21,2,3.333333333,12,7.333333333,7.25
296,22.5,4,3,12,7,7
297,22.5,4.666666667,3,11.6,7.333333333,7.5
298,22.5,4.666666667,3.666666667,12,7.333333333,7.75
299,19.5,4.666666667,3.333333333,12,8,7
